HarvestYear,ID2,SampleId,Crop,Crop_qcApplied,Crop_qcResult,Crop_qcPhrase,BiomassDry,BiomassDry_qcApplied,BiomassDry_qcResult,BiomassDry_qcPhrase,GrainMassDry,GrainMassDry_qcApplied,GrainMassDry_qcResult,GrainMassDry_qcPhrase,GrainMoisture,GrainMoisture_qcApplied,GrainMoisture_qcResult,GrainMoisture_qcPhrase,GrainProtein,GrainProtein_qcApplied,GrainProtein_qcResult,GrainProtein_qcPhrase,GrainStarch,GrainStarch_qcApplied,GrainStarch_qcResult,GrainStarch_qcPhrase,GrainGluten,GrainGluten_qcApplied,GrainGluten_qcResult,GrainGluten_qcPhrase,GrainTestWeight,GrainTestWeight_qcApplied,GrainTestWeight_qcResult,GrainTestWeight_qcPhrase,CropExists,CropExists_qcApplied,CropExists_qcResult,CropExists_qcPhrase,Comments,ResidueNitrogen,ResidueNitrogen_qcPhrase,ResidueNitrogen_qcApplied,ResidueNitrogen_qcResult,ResidueCarbon,ResidueCarbon_qcPhrase,ResidueCarbon_qcApplied,ResidueCarbon_qcResult,GrainNitrogen,GrainNitrogen_qcPhrase,GrainNitrogen_qcApplied,GrainNitrogen_qcResult,GrainCarbon,GrainCarbon_qcPhrase,GrainCarbon_qcApplied,GrainCarbon_qcResult,GrainMass0,GrainMass0_qcApplied,GrainMass0_qcResult,GrainMass0_qcPhrase,GrainMass125,GrainMass125_qcApplied,GrainMass125_qcResult,GrainMass125_qcPhrase,BiomassDryPerArea,BiomassDryPerArea_qcApplied,BiomassDryPerArea_qcResult,BiomassDryPerArea_qcPhrase,GrainYieldDryPerArea,GrainYieldDryPerArea_qcApplied,GrainYieldDryPerArea_qcResult,GrainYieldDryPerArea_qcPhrase,GrainMass0PerArea,GrainMass0PerArea_qcApplied,GrainMass0PerArea_qcResult,GrainMass0PerArea_qcPhrase,GrainMass125PerArea,GrainMass125PerArea_qcApplied,GrainMass125PerArea_qcResult,GrainMass125PerArea_qcPhrase,HarvestIndex,HarvestIndex_qcApplied,HarvestIndex_qcResult,HarvestIndex_qcPhrase
2017,270,CE270_Bio_SW_2017_30-K,SW,000001,000000,,1780.7,000001,000000,,991.3,000001,000000,,1.6,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.3,000011,000000,,68.8,000011,000000,,18.6,000011,000000,,60.199949999999994,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,975.4391999999999,000001,000000,,1097.3691,000001,000000,,730.2739501312336,000001,000000,,406.5370734908136,000001,000000,,400.0324803149606,000001,000000,,450.03654035433067,000001,000000,,0.556691188858314,000011,000000,
2017,271,CE271_Bio_SW_2017_31-K,SW,000001,000000,,1565.7,000001,000000,,712.3,000001,000000,,3.8,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.9,000011,000000,,70.7,000011,000000,,19.1,000011,000000,,58.1,000011,000000,,1.0,000001,000000,,,0.29035306898424773,,000001,000000,44.68510592069528,,000001,000000,,,000001,000000,,,000001,000000,685.2325999999999,000001,000000,,770.886675,000001,000000,,642.1013779527559,000001,000000,,292.1177821522309,000001,000000,,281.0173064304461,000001,000000,,316.1444697342519,000001,000000,,0.45494028230184574,000011,000000,
2017,272,CE272_Bio_SW_2017_9-L,SW,000001,000000,,1869.7,000001,000000,,1034.3,000001,000000,,3.9,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.3,000011,000000,,73.2,000011,000000,,20.5,000011,000000,,60.91199999999999,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,993.9622999999999,000001,000000,,1118.2075874999998,000001,000000,,766.7732939632546,000001,000000,,424.1715879265091,000001,000000,,407.62889599737525,000001,000000,,458.5825079970472,000001,000000,,0.5531903513932716,000011,000000,
2017,273,CE273_Bio_SW_2017_10-L,SW,000001,000000,,1631.7,000001,000000,,721.3,000001,000000,,2.6,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",14.0,000011,000000,,68.7,000011,000000,,21.5,000011,000000,,55.3,000011,000000,,1.0,000001,000000,,,0.6462398263700488,,000001,000000,44.20688551275095,,000001,000000,,,000001,000000,,,000001,000000,702.5462,000001,000000,,790.364475,000001,000000,,669.1683070866142,000001,000000,,295.8087270341207,000001,000000,,288.11770013123356,000001,000000,,324.13241264763775,000001,000000,,0.4420542991971563,000011,000000,
2017,274,CE274_Bio_SW_2017_11-L,SW,000001,000000,,1685.7,000001,000000,,869.3,000001,000000,,4.7,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",8.5,000011,000000,,74.4,000011,000000,,19.1,000011,000000,,58.9,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,828.4429,000001,000000,,931.9982625,000001,000000,,691.3139763779527,000001,000000,,356.5042650918635,000001,000000,,339.74856463254594,000001,000000,,382.21713521161416,000001,000000,,0.5156908109390758,000011,000000,
2017,275,CE275_Bio_SW_2017_12-L,SW,000001,000000,,1948.7,000001,000000,,943.3,000001,000000,,1.1,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",11.3,000011,000000,,68.8,000011,000000,,18.7,000011,000000,,59.91794999999999,000011,000000,,1.0,000001,000000,,,0.28388545307878466,,000001,000000,44.369357354127445,,000001,000000,,,000001,000000,,,000001,000000,932.9236999999999,000001,000000,,1049.5391625,000001,000000,,799.1715879265091,000001,000000,,386.85203412073486,000001,000000,,382.5966617454068,000001,000000,,430.42124446358264,000001,000000,,0.48406630061066347,000011,000000,
2017,276,CE276_Bio_SW_2017_13-L,SW,000001,000000,,1776.7,000001,000000,,928.3,000001,000000,,3.8,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.2,000011,000000,,73.5,000011,000000,,19.3,000011,000000,,61.03185,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,893.0246,000001,000000,,1004.6526749999999,000001,000000,,728.633530183727,000001,000000,,380.7004593175853,000001,000000,,366.233841863517,000001,000000,,412.01307209645665,000001,000000,,0.5224855068385209,000011,000000,
2017,277,CE277_Bio_SW_2017_14-L,SW,000001,000000,,1557.7,000001,000000,,711.3,000001,000000,,4.2,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",11.7,000011,000000,,68.8,000011,000000,,19.9,000011,000000,,56.3,000011,000000,,1.0,000001,000000,,,0.45282752902155887,,000001,000000,42.33116362631288,,000001,000000,,,000001,000000,,,000001,000000,681.4254,000001,000000,,766.603575,000001,000000,,638.8205380577427,000001,000000,,291.7076771653543,000001,000000,,279.4559547244094,000001,000000,,314.3879490649606,000001,000000,,0.456634782050459,000011,000000,
2017,278,CE278_Bio_SW_2017_15-L,SW,000001,000000,,2139.7,000001,000000,,1061.3,000001,000000,,0.9,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",12.1,000011,000000,,68.8,000011,000000,,19.1,000011,000000,,59.17064999999999,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,1051.7483,000001,000000,,1183.2168374999999,000001,000000,,877.5016404199474,000001,000000,,435.24442257217845,000001,000000,,431.3272227690288,000001,000000,,485.2431256151574,000001,000000,,0.49600411272608314,000011,000000,
2017,279,CE279_Bio_SW_2017_16-L,SW,000001,000000,,2044.7,000001,000000,,1108.3,000001,000000,,4.9,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.0,000011,000000,,75.7,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",19.9,000011,000000,,61.15169999999999,000011,000000,,1.0,000001,000000,,,0.2739113018597997,,000001,000000,44.910898426323314,,000001,000000,,,000001,000000,,,000001,000000,1053.9932999999999,000001,000000,,1185.7424624999999,000001,000000,,838.5416666666666,000001,000000,,454.51935695538054,000001,000000,,432.2479084645669,000001,000000,,486.2788970226377,000001,000000,,0.5420355064312613,000011,000000,
2017,280,CE280_Bio_SW_2017_17-L,SW,000001,000000,,1747.7,000001,000000,,907.3,000001,000000,,2.5,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.8,000011,000000,,69.1,000011,000000,,19.1,000011,000000,,58.4,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,884.6175,000001,000000,,995.1946875,000001,000000,,716.7404855643044,000001,000000,,372.0882545931758,000001,000000,,362.78604822834643,000001,000000,,408.1343042568897,000001,000000,,0.5191394404073926,000011,000000,
2017,281,CE281_Bio_SW_2017_18-L,SW,000001,000000,,1738.7,000001,000000,,898.3,000001,000000,,4.4,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.2,000011,000000,,68.9,000011,000000,,19.3,000011,000000,,59.65004999999999,000011,000000,,1.0,000001,000000,,,0.25848630330415134,,000001,000000,44.85792713922621,,000001,000000,,,000001,000000,,,000001,000000,858.7747999999999,000001,000000,,966.1216499999999,000001,000000,,713.0495406824147,000001,000000,,368.397309711286,000001,000000,,352.1878280839895,000001,000000,,396.2113065944881,000001,000000,,0.5166503709668142,000011,000000,
2017,282,CE282_Bio_SW_2017_19-L,SW,000001,000000,,1766.7,000001,000000,,881.3,000001,000000,,2.8,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.7,000011,000000,,69.5,000011,000000,,19.1,000011,000000,,59.2,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,856.6236,000001,000000,,963.70155,000001,000000,,724.5324803149606,000001,000000,,361.4255249343832,000001,000000,,351.30561023622045,000001,000000,,395.21881151574803,000001,000000,,0.4988396445350088,000011,000000,
2017,283,CE283_Bio_SW_2017_20-L,SW,000001,000000,,1691.7,000001,000000,,866.3,000001,000000,,4.7,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.7,000011,000000,,75.7,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",20.1,000011,000000,,58.9,000011,000000,,1.0,000001,000000,,,0.3122572328845603,,000001,000000,45.35453451733027,,000001,000000,,,000001,000000,,,000001,000000,825.5839,000001,000000,,928.7818874999999,000001,000000,,693.7746062992126,000001,000000,,355.27395013123356,000001,000000,,338.5760744750656,000001,000000,,380.8980837844488,000001,000000,,0.5120884317550393,000011,000000,
2017,284,CE284_Bio_SW_2017_21-L,SW,000001,000000,,1552.7,000001,000000,,732.3,000001,000000,,3.3,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",12.3,000011,000000,,68.8,000011,000000,,19.6,000011,000000,,56.6,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,708.1341,000001,000000,,796.6508625,000001,000000,,636.7700131233596,000001,000000,,300.31988188976374,000001,000000,,290.40932578740154,000001,000000,,326.7104915108268,000001,000000,,0.471630063759902,000011,000000,
2017,285,CE285_Bio_SW_2017_22-L,SW,000001,000000,,2016.7,000001,000000,,1116.3,000001,000000,,4.5,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.3,000011,000000,,75.0,000011,000000,,19.8,000011,000000,,61.053,000011,000000,,1.0,000001,000000,,,0.24899132947976874,,000001,000000,44.14275722543353,,000001,000000,,,000001,000000,,,000001,000000,1066.0665,000001,000000,,1199.3248125,000001,000000,,827.0587270341207,000001,000000,,457.80019685039366,000001,000000,,437.1991879921259,000001,000000,,491.8490864911417,000001,000000,,0.5535280408588288,000011,000000,
2017,286,CE286_Bio_SW_2017_23-L,SW,000001,000000,,2734.7,000001,000000,,1346.3,000001,000000,,4.9,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.1,000011,000000,,75.5,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",20.2,000011,000000,,61.412549999999996,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,1280.3313,000001,000000,,1440.3727125,000001,000000,,1121.5141076115485,000001,000000,,552.1243438320209,000001,000000,,525.070250984252,000001,000000,,590.7040323572835,000001,000000,,0.4923026291732182,000011,000000,
2017,287,CE287_Bio_SW_2017_24-L,SW,000001,000000,,2437.7,000001,000000,,1169.3,000001,000000,,4.8,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.9,000011,000000,,71.1,000011,000000,,20.7,000011,000000,,61.45485,000011,000000,,1.0,000001,000000,,,0.305465308370044,,000001,000000,44.18497797356828,,000001,000000,,,000001,000000,,,000001,000000,1113.1735999999999,000001,000000,,1252.3202999999999,000001,000000,,999.7129265091862,000001,000000,,479.5357611548556,000001,000000,,456.5180446194225,000001,000000,,513.5828001968503,000001,000000,,0.4796734626902408,000011,000000,
2017,288,CE288_Bio_SW_2017_25-L,SW,000001,000000,,2639.7,000001,000000,,1447.3,000001,000000,,4.4,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.3,000011,000000,,72.9,000011,000000,,19.6,000011,000000,,61.983599999999996,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,1383.6188,000001,000000,,1556.57115,000001,000000,,1082.5541338582675,000001,000000,,593.5449475065616,000001,000000,,567.4289698162729,000001,000000,,638.357591043307,000001,000000,,0.5482820017426223,000011,000000,
2017,289,CE289_Bio_SW_2017_26-L,SW,000001,000000,,1613.7,000001,000000,,852.3,000001,000000,,4.9,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.0,000011,000000,,73.3,000011,000000,,20.6,000011,000000,,59,000011,000000,,1.0,000001,000000,,,0.26303619503440023,,000001,000000,44.824974573736164,,000001,000000,,,000001,000000,,,000001,000000,810.5373,000001,000000,,911.8544625,000001,000000,,661.7864173228346,000001,000000,,349.5324803149606,000001,000000,,332.4053887795275,000001,000000,,373.9560623769685,000001,000000,,0.528165086447295,000011,000000,
2017,290,CE290_Bio_SW_2017_27-L,SW,000001,000000,,1830.7,000001,000000,,941.3,000001,000000,,6.1,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.7,000011,000000,,74.1,000011,000000,,20.6,000011,000000,,60.94725,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,883.8806999999999,000001,000000,,994.3657874999999,000001,000000,,750.7791994750656,000001,000000,,386.0318241469816,000001,000000,,362.4838828740157,000001,000000,,407.7943682332677,000001,000000,,0.5141749057737477,000011,000000,
2017,291,CE291_Bio_SW_2017_28-L,SW,000001,000000,,1265.7,000001,000000,,661.3,000001,000000,,4.8,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.9,000011,000000,,70.2,000011,000000,,20.8,000011,000000,,60.1,000011,000000,,1.0,000001,000000,,,0.41621099143882906,,000001,000000,43.82802264567799,,000001,000000,,,000001,000000,,,000001,000000,629.5576,000001,000000,,708.2523,000001,000000,,519.0698818897638,000001,000000,,271.2024278215223,000001,000000,,258.1847112860892,000001,000000,,290.45780019685037,000001,000000,,0.5224776803349924,000011,000000,
2017,292,CE292_Bio_SW_2017_29-L,SW,000001,000000,,,000001,000000,,,000001,000000,,,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",,000011,000010,"(Point) Value outside of bounds [7.0, 22.0]",,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",,000011,000010,"(Point) Value outside of bounds [14.0, 45.0]",,000011,000010,"(Assurance) Previous val: 0, reason: No crop at this location, sample not taken. | (Point) Value outside of bounds [0.0, 63.0]",0.0,000001,000000,"(Assurance) Previous val: 1.0, reason: No crop at this location, sample not taken.","No crop at this location, sample not taken.",,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000011,000010,"(Point) Value outside of bounds [0.08, 0.602]"
2017,293,CE293_Bio_SW_2017_30-L,SW,000001,000000,,1604.7,000001,000000,,791.3,000001,000000,,5.0,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.9,000011,000000,,73.9,000011,000000,,19.8,000011,000000,,59.7,000011,000000,,1.0,000001,000000,,,0.2540175631174533,,000001,000000,43.67856476399561,,000001,000000,,,000001,000000,,,000001,000000,751.7349999999999,000001,000000,,845.7018749999999,000001,000000,,658.0954724409448,000001,000000,,324.51607611548553,000001,000000,,308.2902723097112,000001,000000,,346.82655634842513,000001,000000,,0.49311397769053406,000011,000000,
2017,297,CE297_Bio_SW_2017_9-M,SW,000001,000000,,1978.7,000001,000000,,1018.3,000001,000000,,3.5,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",11.9,000011,000000,,71.6,000011,000000,,20.3,000011,000000,,59.24819999999999,000011,000000,,1.0,000001,000000,,,0.31029104266742014,,000001,000000,43.674357163040405,,000001,000000,,,000001,000000,,,000001,000000,982.6595,000001,000000,,1105.4919375,000001,000000,,811.4747375328084,000001,000000,,417.6099081364829,000001,000000,,402.99356135170603,000001,000000,,453.3677565206693,000001,000000,,0.5146308182139788,000011,000000,
2017,298,CE298_Bio_SW_2017_10-M,SW,000001,000000,,2091.7,000001,000000,,1199.3,000001,000000,,3.5,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",11.1,000011,000000,,71.0,000011,000000,,19.9,000011,000000,,61.539449999999995,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,1157.3245,000001,000000,,1301.9900625,000001,000000,,857.8166010498686,000001,000000,,491.8389107611548,000001,000000,,474.6245488845144,000001,000000,,533.9526174950787,000001,000000,,0.5733613806951284,000011,000000,
2017,299,CE299_Bio_SW_2017_11-M,SW,000001,000000,,1605.7,000001,000000,,880.3,000001,000000,,5.2,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.5,000011,000000,,69.1,000011,000000,,20.3,000011,000000,,59.1,000011,000000,,1.0,000001,000000,,,0.3217742873763816,,000001,000000,44.13792902850494,,000001,000000,,,000001,000000,,,000001,000000,834.5243999999999,000001,000000,,938.8399499999999,000001,000000,,658.5055774278215,000001,000000,,361.01541994750653,000001,000000,,342.24261811023615,000001,000000,,385.0229453740157,000001,000000,,0.5482344148969296,000011,000000,
2017,300,CE300_Bio_SW_2017_12-M,SW,000001,000000,,1839.7,000001,000000,,924.3,000001,000000,,5.1,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.7,000011,000000,,77.7,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",20.6,000011,000000,,59,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,877.1606999999999,000001,000000,,986.8057875,000001,000000,,754.4701443569554,000001,000000,,379.0600393700787,000001,000000,,359.7279773622047,000001,000000,,404.6939745324803,000001,000000,,0.5024188726422786,000011,000000,
2017,301,CE301_Bio_SW_2017_13-M,SW,000001,000000,,1899.7,000001,000000,,920.3,000001,000000,,5.4,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",11.3,000011,000000,,78.9,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",22.5,000011,000000,,60.15764999999999,000011,000000,,1.0,000001,000000,,,,"(Assurance) Previous val: nan, reason: Sample missing from tote; not weighed/analyzed",000001,000000,,"(Assurance) Previous val: nan, reason: Sample missing from tote; not weighed/analyzed",000001,000000,,,000001,000000,,,000001,000000,870.6038,000001,000000,,979.429275,000001,000000,,779.0764435695538,000001,000000,,377.41961942257217,000001,000000,,357.03895997375326,000001,000000,,401.6688299704724,000001,000000,,0.48444491235458226,000011,000000,
2017,302,CE302_Bio_SW_2017_14-M,SW,000001,000000,,1571.7,000001,000000,,774.3,000001,000000,,3.8,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.2,000011,000000,,75.1,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",19.4,000011,000000,,58.5,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,744.8765999999999,000001,000000,,837.9861749999999,000001,000000,,644.5620078740158,000001,000000,,317.54429133858264,000001,000000,,305.4776082677165,000001,000000,,343.66230930118104,000001,000000,,0.49265126932620723,000011,000000,
2017,303,CE303_Bio_SW_2017_15-M,SW,000001,000000,,1361.7,000001,000000,,622.3,000001,000000,,4.5,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",11.1,000011,000000,,73.0,000011,000000,,20.4,000011,000000,,59,000011,000000,,1.0,000001,000000,,,0.2649917309812569,,000001,000000,44.278216648291064,,000001,000000,,,000001,000000,,,000001,000000,594.2964999999999,000001,000000,,668.5835625,000001,000000,,558.4399606299213,000001,000000,,255.20833333333331,000001,000000,,243.7239583333333,000001,000000,,274.189453125,000001,000000,,0.4570022765660571,000011,000000,
2017,304,CE304_Bio_SW_2017_16-M,SW,000001,000000,,1812.7,000001,000000,,930.3,000001,000000,,3.8,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.8,000011,000000,,68.9,000011,000000,,19.1,000011,000000,,59.741699999999994,000011,000000,,1.0,000001,000000,,,0.2663998844264664,,000001,000000,44.199633054030635,,000001,000000,,,000001,000000,,,000001,000000,894.9485999999999,000001,000000,,1006.8171749999999,000001,000000,,743.3973097112861,000001,000000,,381.52066929133855,000001,000000,,367.0228838582677,000001,000000,,412.9007443405511,000001,000000,,0.5132123351905996,000011,000000,
2017,305,CE305_Bio_SW_2017_17-M,SW,000001,000000,,1864.7,000001,000000,,991.3,000001,000000,,3.1,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.3,000011,000000,,69.3,000011,000000,,18.9,000011,000000,,60.185849999999995,000011,000000,,1.0,000001,000000,,,0.18852067721343324,,000001,000000,44.53989175686927,,000001,000000,,,000001,000000,,,000001,000000,960.5697,000001,000000,,1080.6409125,000001,000000,,764.7227690288714,000001,000000,,406.5370734908136,000001,000000,,393.9344242125984,000001,000000,,443.1762272391732,000001,000000,,0.5316136643964176,000011,000000,
2017,306,CE306_Bio_SW_2017_18-M,SW,000001,000000,,1846.7,000001,000000,,942.3,000001,000000,,4.7,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",11.1,000011,000000,,69.5,000011,000000,,19.9,000011,000000,,61.14464999999999,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,898.0119,000001,000000,,1010.2633874999999,000001,000000,,757.3408792650919,000001,000000,,386.44192913385825,000001,000000,,368.2791584645669,000001,000000,,414.31405327263775,000001,000000,,0.5102615476254941,000011,000000,
2017,307,CE307_Bio_SW_2017_19-M,SW,000001,000000,,1959.7,000001,000000,,962.3,000001,000000,,4.8,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.5,000011,000000,,74.0,000011,000000,,19.9,000011,000000,,60.83444999999999,000011,000000,,1.0,000001,000000,,,0.289704687076673,,000001,000000,43.81543755079924,,000001,000000,,,000001,000000,,,000001,000000,916.1096,000001,000000,,1030.6233,000001,000000,,803.6827427821522,000001,000000,,394.644028871391,000001,000000,,375.7011154855643,000001,000000,,422.6637549212598,000001,000000,,0.491044547634842,000011,000000,
2017,308,CE308_Bio_SW_2017_20-M,SW,000001,000000,,1460.7,000001,000000,,750.3,000001,000000,,3.7,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.8,000011,000000,,71.9,000011,000000,,19.2,000011,000000,,60.4,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,722.5388999999999,000001,000000,,812.8562624999998,000001,000000,,599.0403543307086,000001,000000,,307.7017716535433,000001,000000,,296.31680610236214,000001,000000,,333.3564068651574,000001,000000,,0.5136578352844526,000011,000000,
2017,309,CE309_Bio_SW_2017_21-M,SW,000001,000000,,1908.7,000001,000000,,1032.3,000001,000000,,2.8,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.6,000011,000000,,69.6,000011,000000,,19.0,000011,000000,,60.02369999999999,000011,000000,,1.0,000001,000000,,,0.26400335476656417,,000001,000000,43.58713447022645,,000001,000000,,,000001,000000,,,000001,000000,1003.3956,000001,000000,,1128.82005,000001,000000,,782.7673884514436,000001,000000,,423.35137795275585,000001,000000,,411.4975393700787,000001,000000,,462.93473179133855,000001,000000,,0.5408393147168229,000011,000000,
2017,310,CE310_Bio_SW_2017_22-M,SW,000001,000000,,2714.7,000001,000000,,1434.3,000001,000000,,5.3,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.7,000011,000000,,77.8,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",20.0,000011,000000,,61.546499999999995,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,1358.2821,000001,000000,,1528.0673625,000001,000000,,1113.3120078740155,000001,000000,,588.2135826771653,000001,000000,,557.0382627952755,000001,000000,,626.668045644685,000001,000000,,0.528345673555089,000011,000000,
2017,311,CE311_Bio_SW_2017_23-M,SW,000001,000000,,2551.7,000001,000000,,1392.3,000001,000000,,2.7,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.9,000011,000000,,69.1,000011,000000,,18.8,000011,000000,,60.8133,000011,000000,,1.0,000001,000000,,,0.22439844401222564,,000001,000000,43.9952931369825,,000001,000000,,,000001,000000,,,000001,000000,1354.7078999999999,000001,000000,,1524.0463874999998,000001,000000,,1046.4648950131232,000001,000000,,570.9891732283464,000001,000000,,555.572465551181,000001,000000,,625.0190237450786,000001,000000,,0.5456362425049968,000011,000000,
2017,312,CE312_Bio_SW_2017_24-M,SW,000001,000000,,2346.7,000001,000000,,1170.3,000001,000000,,3.7,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.2,000011,000000,,71.3,000011,000000,,19.0,000011,000000,,60.37619999999999,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,1126.9989,000001,000000,,1267.8737625,000001,000000,,962.393372703412,000001,000000,,479.94586614173227,000001,000000,,462.1878690944882,000001,000000,,519.9613527312993,000001,000000,,0.4987003025525206,000011,000000,
2017,313,CE313_Bio_SW_2017_25-M,SW,000001,000000,,2076.7,000001,000000,,1105.3,000001,000000,,5.0,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.3,000011,000000,,74.4,000011,000000,,20.1,000011,000000,,61.525349999999996,000011,000000,,1.0,000001,000000,,,0.2889755136504362,,000001,000000,44.21571629608781,,000001,000000,,,000001,000000,,,000001,000000,1050.0349999999999,000001,000000,,1181.2893749999998,000001,000000,,851.6650262467191,000001,000000,,453.2890419947506,000001,000000,,430.62458989501306,000001,000000,,484.45266363188966,000001,000000,,0.5322386478547696,000011,000000,
2017,314,CE314_Bio_SW_2017_26-M,SW,000001,000000,,1584.7,000001,000000,,804.3,000001,000000,,2.9,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.8,000011,000000,,69.2,000011,000000,,19.1,000011,000000,,57.5,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,780.9753,000001,000000,,878.5972125,000001,000000,,649.8933727034121,000001,000000,,329.84744094488184,000001,000000,,320.2818651574803,000001,000000,,360.31709830216533,000001,000000,,0.5075408594686691,000011,000000,
2017,315,CE315_Bio_SW_2017_27-M,SW,000001,000000,,2536.7,000001,000000,,1286.3,000001,000000,,3.5,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",8.6,000011,000000,,72.5,000011,000000,,18.9,000011,000000,,59.8686,000011,000000,,1.0,000001,000000,,,0.19932304038004753,,000001,000000,44.73962589073635,,000001,000000,,,000001,000000,,,000001,000000,1241.2794999999999,000001,000000,,1396.4394375,000001,000000,,1040.3133202099737,000001,000000,,527.5180446194225,000001,000000,,509.0549130577427,000001,000000,,572.6867771899606,000001,000000,,0.5070761225213861,000011,000000,
